Transaction_id,Currency,Status,Submit Date,Country
TXN-D3535615-554,CNY,Cancelled,2023-03-31,India
TXN-88DB2DDD-DBF,USD,Refunded,2024-09-30,Singapore
TXN-A51BB80D-439,SGD,Processing,2023-01-10,Switzerland
TXN-CC3C09C3-715,EUR,Refunded,2023-06-16,China
TXN-B35716B9-CAE,AUD,Failed,2023-09-13,United Kingdom
TXN-25C33447-135,USD,Refunded,2023-03-18,Sweden
TXN-24EB8E9C-AC8,LKR,Processing,2023-12-10,United States
TXN-2FAE80E8-815,GBP,Failed,2023-07-03,France
TXN-F0DD27A1-63D,LKR,Cancelled,2023-05-18,UAE
TXN-611025A7-DDD,JPY,Pending,2023-09-20,France
TXN-C767392D-62E,EUR,Processing,2023-05-04,Spain
TXN-9D45F545-9DD,AUD,Failed,2023-05-09,Canada
TXN-F18E9075-FE4,EUR,Refunded,2023-02-05,Canada
TXN-5EF07CEF-EED,EUR,Pending,2024-01-28,Germany
TXN-82B01616-D68,AED,Failed,2023-08-13,Japan
TXN-22A14B28-8EE,SGD,Cancelled,2023-02-17,Singapore
TXN-143DA241-05E,SGD,Failed,2023-03-01,France
TXN-C1EFF13E-B88,SGD,Pending,2024-11-27,Japan
TXN-E1A3D8AE-A9D,GBP,Processing,2023-02-20,Australia
TXN-27013593-3DD,GBP,Failed,2023-09-08,Brazil
TXN-69A4421F-134,SGD,Failed,2023-06-20,Sweden
TXN-767FA8BC-226,CAD,Failed,2024-04-18,Germany
TXN-4442E546-211,GBP,Failed,2024-05-04,Japan
TXN-40097AC6-919,LKR,Failed,2023-07-01,Norway
TXN-B3396349-766,AED,Completed,2024-08-13,France
TXN-A9379DDD-1AB,EUR,Cancelled,2024-05-21,Sweden
TXN-DFCC6B46-448,AUD,Completed,2024-08-16,Sweden
TXN-E9395EC6-679,USD,Completed,2024-05-22,Sweden
TXN-86DA2A98-DE8,JPY,Refunded,2023-02-14,Singapore
TXN-3087E809-1F6,CNY,Refunded,2024-06-10,UAE
TXN-B87E1218-7C4,USD,Completed,2024-02-01,Germany
TXN-7190971A-14D,INR,Cancelled,2024-07-09,Sri Lanka
TXN-086424D1-534,EUR,Failed,2023-12-09,Norway
TXN-EBC9EE0E-760,AUD,Pending,2024-12-10,UAE
TXN-7D8117C1-280,AED,Failed,2024-02-16,China
TXN-E4135F4C-ABE,CHF,Processing,2024-11-28,UAE
TXN-B7943535-FA5,GBP,Failed,2023-04-15,Netherlands
TXN-A708E385-27F,USD,Completed,2024-12-04,Japan
TXN-3C15337B-131,CAD,Completed,2024-05-27,Netherlands
TXN-03E1910F-106,CHF,Cancelled,2024-11-19,South Africa
TXN-514E85B1-447,CHF,Completed,2023-11-26,South Africa
TXN-21D77CF3-26C,USD,Completed,2023-10-15,Sweden
TXN-E3EDFD6F-3DC,CNY,Failed,2023-08-18,Switzerland
TXN-EE722114-997,USD,Failed,2024-05-22,Japan
TXN-BC0101BE-1B5,AED,Cancelled,2024-12-14,India
TXN-A31862E1-328,CAD,Cancelled,2024-05-09,Netherlands
TXN-0C4020FF-C6B,GBP,Refunded,2024-04-16,Singapore
TXN-332B4A9C-C8C,EUR,Refunded,2024-12-13,Germany
TXN-8C5D1282-EB1,CHF,Completed,2024-04-17,Germany
TXN-0F4B8F03-BF5,USD,Failed,2023-02-18,Canada
TXN-A61AE89C-F6D,CAD,Completed,2024-05-30,Sweden
TXN-3948B282-B4E,JPY,Refunded,2024-12-10,United Kingdom
TXN-2B6CC551-A69,SGD,Refunded,2024-02-21,France
TXN-62DB91E1-7E2,LKR,Processing,2023-11-03,China
TXN-582FB34C-4CF,GBP,Failed,2024-11-03,South Africa
TXN-E30ABB83-67B,AUD,Cancelled,2023-10-11,Sri Lanka
TXN-653894C6-D3B,CNY,Processing,2023-04-15,China
TXN-6B20D892-636,CAD,Completed,2023-05-30,Spain
TXN-42B641F9-3E0,CHF,Processing,2024-02-20,Japan
TXN-93F96E57-8B4,CHF,Refunded,2024-02-29,Japan
TXN-94C0FDE3-0C4,JPY,Processing,2023-07-07,China
TXN-DD7227BA-B41,LKR,Refunded,2024-01-16,China
TXN-BAA46229-F1C,INR,Refunded,2023-07-30,Netherlands
TXN-A28E3360-E3D,SGD,Failed,2023-10-18,United States
TXN-45B1C2D7-2B9,CNY,Completed,2024-08-16,India
TXN-EB78B490-179,AED,Failed,2024-02-15,India
TXN-A91217B6-D5D,EUR,Failed,2024-10-05,South Africa
TXN-77846342-ED4,INR,Pending,2023-01-13,Switzerland
TXN-E163955E-2FC,EUR,Completed,2023-04-08,UAE
TXN-AD84AEC6-CA0,USD,Failed,2024-02-14,Norway
TXN-F6C09227-E6A,AED,Pending,2023-06-09,Switzerland
TXN-C2B402E6-DEA,CAD,Failed,2023-07-30,Brazil
TXN-14C84071-FDD,SGD,Completed,2023-02-25,Germany
TXN-8AEE9B1B-9DE,SGD,Failed,2023-07-28,United States
TXN-CD4B57B8-EAA,GBP,Refunded,2024-03-13,Netherlands
TXN-29878DDB-51E,LKR,Processing,2023-04-25,Germany
TXN-DDBA8A6F-C2D,INR,Completed,2023-01-31,United States
TXN-EF18DDA9-2F7,EUR,Cancelled,2023-04-16,Canada
TXN-71E4A730-2B6,CAD,Failed,2023-02-05,Norway
TXN-EEE6572E-BEA,GBP,Cancelled,2024-07-18,Sri Lanka
TXN-5F551449-68F,LKR,Cancelled,2023-08-02,Australia
TXN-3E996123-2DD,GBP,Completed,2023-06-01,Norway
TXN-3E00FA57-E91,EUR,Completed,2024-09-03,Switzerland
TXN-514513BA-528,SGD,Failed,2024-04-16,South Africa
TXN-3FCA71DA-D2D,CHF,Refunded,2024-03-13,Switzerland
TXN-2F6265D9-57A,USD,Completed,2023-10-16,Sweden
TXN-6113DA1B-E74,USD,Pending,2024-10-14,United States
TXN-6CF6B7B4-F5D,CAD,Refunded,2023-05-26,United States
TXN-F2A73949-A9B,GBP,Pending,2023-03-31,Sri Lanka
TXN-E5BA32DD-29F,AUD,Failed,2024-04-16,United Kingdom
TXN-FE8B7CD2-D56,LKR,Cancelled,2023-07-11,Norway
TXN-BB49218D-781,AED,Pending,2023-02-25,Brazil
TXN-519F96E0-0EF,CAD,Completed,2023-07-12,Singapore
TXN-FF385F40-BDA,LKR,Refunded,2024-08-01,Italy
TXN-C40DBD5B-C68,CHF,Cancelled,2024-12-23,UAE
TXN-2FACEF44-ADC,INR,Processing,2024-04-13,Italy
TXN-1BB1A29E-4DB,JPY,Cancelled,2023-04-01,Brazil
TXN-F5F6C651-5F3,AED,Cancelled,2024-06-30,Italy
TXN-82F667C7-18D,LKR,Pending,2023-08-05,Singapore
TXN-BA03AD80-A7B,INR,Processing,2023-09-03,Switzerland
TXN-A5D3837A-C4C,AUD,Processing,2024-05-20,Brazil
TXN-9A7766EF-CBE,USD,Pending,2023-03-31,Canada
TXN-9018633A-18E,JPY,Pending,2023-08-05,South Africa
TXN-6E2E057A-EF2,AED,Processing,2023-02-16,Norway
TXN-B579725A-58B,AED,Completed,2024-02-28,Switzerland
TXN-FBF42627-8D8,LKR,Completed,2023-03-14,United Kingdom
TXN-7FCF6008-BB6,AED,Pending,2023-10-06,Netherlands
TXN-D61F8994-8CD,SGD,Processing,2023-01-21,Brazil
TXN-541F1039-89D,CHF,Pending,2023-12-18,Canada
TXN-E823D245-A18,JPY,Failed,2024-01-16,South Africa
TXN-7442B44A-AD1,INR,Completed,2023-06-08,Spain
TXN-5B15251B-247,JPY,Failed,2023-07-15,United States
TXN-6E5B542E-330,AUD,Processing,2024-08-05,Netherlands
TXN-3922820F-980,CNY,Refunded,2024-04-13,Norway
TXN-32183B01-A33,JPY,Processing,2023-12-29,Netherlands
TXN-6A812155-5EF,INR,Processing,2023-10-16,Norway
TXN-5E434256-827,CHF,Completed,2024-12-10,United Kingdom
TXN-30AB69C4-BD3,CNY,Refunded,2024-05-07,Brazil
TXN-DE232730-2E1,AED,Processing,2024-06-27,India
TXN-A01C356E-8A9,AUD,Cancelled,2023-04-02,Sweden
TXN-193F06D6-75D,JPY,Pending,2023-08-19,Singapore
TXN-73D136C3-633,CNY,Processing,2024-07-31,China
TXN-1DB9360F-96C,CAD,Processing,2023-03-17,Switzerland
TXN-B5A2FBE9-F56,LKR,Completed,2024-05-16,China
TXN-BDD4BEE7-057,CNY,Failed,2024-11-29,Sri Lanka
TXN-A76EE9F2-400,USD,Failed,2024-11-13,Spain
TXN-176DDBE9-3F9,CHF,Cancelled,2023-11-08,Sri Lanka
TXN-81FD7709-3B6,AUD,Processing,2024-11-04,United Kingdom
TXN-52A638DB-5A4,USD,Cancelled,2024-01-17,Japan
TXN-825D77A1-E75,SGD,Failed,2023-11-06,Canada
TXN-06B6FF09-FD7,JPY,Pending,2024-06-07,South Africa
TXN-30C70838-14B,SGD,Refunded,2023-01-10,Canada
TXN-AAC6A01D-956,LKR,Completed,2023-11-14,Sri Lanka
TXN-03CD9214-8B6,EUR,Processing,2023-10-04,Japan
TXN-4DC9546D-CA0,SGD,Processing,2024-09-02,Brazil
TXN-103B626B-C74,EUR,Processing,2023-12-20,Italy
TXN-BEBBF97B-8FC,GBP,Completed,2024-03-14,India
TXN-CE4B51C7-0F8,CNY,Cancelled,2023-06-23,United Kingdom
TXN-11C3B174-768,AUD,Processing,2023-03-04,Brazil
TXN-D0D271EB-2E6,EUR,Cancelled,2024-09-06,South Africa
TXN-A33E136B-249,CNY,Failed,2024-07-28,Netherlands
TXN-EB8BBE4B-A57,JPY,Pending,2023-06-07,Canada
TXN-537FDC32-CFF,CAD,Refunded,2023-04-10,Australia
TXN-108D44B5-A6C,INR,Pending,2023-03-25,United States
TXN-0D1833CA-31C,JPY,Cancelled,2023-10-16,Germany
TXN-2226EEC8-5FC,LKR,Processing,2023-03-25,United States
TXN-E5913C16-AF0,CHF,Failed,2023-02-04,Sweden
TXN-5DFE7A82-3A6,GBP,Pending,2023-05-15,Norway
TXN-310EDBC1-C31,GBP,Refunded,2023-06-28,Italy
TXN-2EAC743F-AAA,AUD,Cancelled,2023-07-18,Japan
TXN-BD499F10-906,USD,Pending,2024-06-09,France
TXN-B47BA72F-49F,EUR,Cancelled,2023-01-09,Japan
TXN-E3AA8629-06D,INR,Refunded,2024-08-20,Sweden
TXN-6B483074-A6D,CHF,Completed,2024-03-24,United Kingdom
TXN-47B0981A-945,AED,Cancelled,2023-11-01,Italy
TXN-D2B8B1FE-5F1,AUD,Cancelled,2023-06-04,Australia
TXN-03CBF594-CCE,AUD,Refunded,2024-04-21,China
TXN-93026020-100,EUR,Processing,2023-08-02,UAE
TXN-DAE28597-5A0,AUD,Processing,2024-03-11,Germany
TXN-F5452F01-E47,INR,Refunded,2024-06-20,China
TXN-87A24625-88A,SGD,Processing,2024-02-06,Sweden
TXN-A983868A-BE4,CHF,Processing,2024-02-29,Norway
TXN-F7A9FE95-98B,INR,Refunded,2024-09-18,France
TXN-F6D90EFB-137,INR,Processing,2024-03-05,Netherlands
TXN-391A21C4-F5C,SGD,Processing,2024-06-07,United Kingdom
TXN-3A6CB66A-F71,JPY,Processing,2023-03-29,Japan
TXN-0C77580E-9D8,JPY,Completed,2023-03-04,Japan
TXN-D724FB71-3E4,AED,Cancelled,2023-10-02,United States
TXN-59E90733-F85,AUD,Pending,2023-08-12,Italy
TXN-A14137E5-827,JPY,Cancelled,2024-05-27,United Kingdom
TXN-E6F94C2F-151,AUD,Processing,2023-09-09,Canada
TXN-E90B9062-B76,JPY,Processing,2024-11-28,South Africa
TXN-ED75A9E9-332,AED,Cancelled,2023-10-16,China
TXN-4A4E2715-9B3,USD,Refunded,2024-09-18,Brazil
TXN-822A5C3E-20D,CNY,Cancelled,2023-01-10,India
TXN-69127E8D-F45,CAD,Completed,2023-06-24,Brazil
TXN-EA700A9B-5C7,GBP,Completed,2024-07-04,Norway
TXN-BF683E8A-B40,CNY,Processing,2024-02-22,South Africa
TXN-1C145DE1-882,USD,Refunded,2024-02-08,Germany
TXN-D44EAAB9-114,LKR,Cancelled,2024-10-03,South Africa
TXN-CDA1EBFD-D5A,INR,Processing,2023-10-25,Netherlands
TXN-D6E5EB6D-393,CAD,Processing,2024-04-09,Sri Lanka
TXN-F12D3944-1A9,INR,Processing,2023-10-13,Australia
TXN-1648A44B-051,INR,Pending,2023-12-27,Australia
TXN-A0170B4D-D78,LKR,Failed,2023-12-12,China
TXN-4557CF6E-A83,GBP,Pending,2024-10-22,Canada
TXN-63AECADA-FFA,JPY,Refunded,2023-03-13,Italy
TXN-11FA3354-D4D,CAD,Processing,2024-05-02,UAE
TXN-22E91A2B-7FF,SGD,Processing,2024-10-27,Netherlands
TXN-024DB2EB-8B5,JPY,Refunded,2023-11-18,United States
TXN-960EFB36-B6F,CNY,Cancelled,2024-04-10,Netherlands
TXN-E40161CB-C56,EUR,Refunded,2024-08-05,Sweden
TXN-52E5CE2D-AEE,LKR,Processing,2023-11-22,Canada
TXN-B550E885-92D,CAD,Cancelled,2024-12-13,United Kingdom
TXN-103DBE0F-27E,CNY,Cancelled,2023-02-08,Australia
TXN-C4307B28-326,SGD,Refunded,2023-09-16,United States
TXN-55F1A3BB-B28,EUR,Completed,2024-07-02,Germany
TXN-83161F16-66D,AED,Refunded,2024-09-21,Singapore
TXN-23E5646C-3A7,GBP,Failed,2023-03-03,Italy
TXN-167D6DC7-D8E,JPY,Cancelled,2024-11-19,Spain
TXN-0F7880F5-4CB,LKR,Completed,2024-12-22,South Africa
TXN-F0D6BD7A-AC0,AED,Processing,2024-07-19,Switzerland
TXN-2F623F90-754,AUD,Failed,2023-09-18,UAE
TXN-1B5BD468-348,GBP,Completed,2024-01-05,Netherlands
TXN-65ED85B5-980,INR,Completed,2024-11-29,Canada
TXN-404A4900-5F3,EUR,Processing,2024-08-13,Spain
TXN-842C76C9-746,INR,Processing,2024-02-15,Spain
TXN-F178358D-A08,AED,Processing,2023-06-09,Canada
TXN-D6AB6410-DF6,JPY,Completed,2024-04-06,Italy
TXN-6D1AA722-881,CHF,Pending,2023-10-31,Australia
TXN-AEC4F1F6-029,LKR,Refunded,2024-12-31,Germany
TXN-BB5C3727-731,AED,Completed,2024-01-30,Switzerland
TXN-602FB5FB-DEF,AED,Failed,2024-07-15,Sri Lanka
TXN-10146B1F-F92,SGD,Cancelled,2023-03-10,Germany
TXN-C5146685-4EF,INR,Pending,2023-08-23,France
TXN-3D85EA71-369,LKR,Pending,2023-09-04,UAE
TXN-E11F2DB4-27B,AED,Failed,2024-03-22,South Africa
TXN-34B7F0D5-5AF,SGD,Cancelled,2024-03-12,Japan
TXN-3BA6EC20-36C,INR,Cancelled,2023-01-31,Spain
TXN-9229E45E-D76,AED,Refunded,2023-05-31,Germany
TXN-AF5A3755-859,GBP,Refunded,2024-07-29,India
TXN-D89E29EB-EEE,AUD,Processing,2023-09-30,Netherlands
TXN-1586F786-97E,EUR,Completed,2023-06-06,South Africa
TXN-17403E1B-1F0,EUR,Completed,2024-07-04,Sri Lanka
TXN-AEA10E5A-603,SGD,Refunded,2023-04-01,United Kingdom
TXN-0B4D5AC9-C93,USD,Failed,2023-05-03,Sri Lanka
TXN-9328D3B8-511,JPY,Processing,2024-05-19,Switzerland
TXN-93A4EF04-57C,USD,Cancelled,2023-04-09,Netherlands
TXN-98EF2769-4FB,GBP,Cancelled,2024-12-10,China
TXN-FAD244C4-AD6,CNY,Pending,2024-05-13,Netherlands
TXN-78AC70A4-982,LKR,Cancelled,2024-06-15,United States
TXN-460209DA-049,INR,Cancelled,2024-02-27,Sweden
TXN-774E3149-46B,INR,Failed,2024-12-23,United Kingdom
TXN-F3C0C1C9-E04,USD,Completed,2023-11-15,Switzerland
TXN-BD3EA8B9-D43,JPY,Completed,2023-03-04,United Kingdom
TXN-D30A22C7-EFE,SGD,Pending,2024-07-24,UAE
TXN-71839624-B20,INR,Cancelled,2023-01-04,UAE
TXN-5DE0B689-41E,CNY,Refunded,2024-05-05,Italy
TXN-5F29855D-17C,AUD,Refunded,2023-09-20,Netherlands
TXN-EDF1817E-B53,LKR,Completed,2024-01-31,Netherlands
TXN-7E7A9D90-318,GBP,Processing,2023-08-09,China
TXN-511DDE3B-FEE,INR,Cancelled,2023-07-23,Sri Lanka
TXN-D6AA0A04-CFD,SGD,Failed,2023-03-30,Switzerland
TXN-E9F21A20-D5A,GBP,Cancelled,2024-05-19,Germany
TXN-E84F6A95-5C0,EUR,Failed,2024-06-13,Switzerland
TXN-AAA72A08-D42,AUD,Processing,2023-08-04,Spain
TXN-0CB2B771-0F2,AUD,Cancelled,2023-04-24,Germany
TXN-5DF3C77E-847,CHF,Completed,2023-08-03,Brazil
TXN-7E7F6DC5-E5C,JPY,Completed,2023-06-30,Singapore
TXN-7B7796C2-028,CHF,Cancelled,2023-07-05,Netherlands
TXN-35882677-2EC,USD,Pending,2024-11-03,Germany
TXN-705C03AF-279,USD,Processing,2024-02-26,Germany
TXN-C3048322-958,CHF,Failed,2024-12-26,Japan
TXN-AED3B516-779,AUD,Refunded,2024-06-02,Netherlands
TXN-624695DA-DF9,AED,Processing,2023-02-22,Netherlands
TXN-8013428D-0BD,SGD,Processing,2023-03-15,Brazil
TXN-5AE11F05-05E,AED,Refunded,2024-09-10,Germany
TXN-88B03BF5-440,JPY,Completed,2024-11-04,UAE
TXN-037B3185-77B,CHF,Refunded,2024-06-07,France
TXN-CEBB1B6D-3A1,CHF,Cancelled,2023-10-08,UAE
TXN-5EFF30CF-BD1,INR,Completed,2024-02-02,Canada
TXN-65329A35-AED,LKR,Failed,2024-09-25,Germany
TXN-ADC3651E-225,AUD,Refunded,2024-09-07,Japan
TXN-1ACB66EB-5D6,EUR,Pending,2023-04-17,Italy
TXN-B1AB1CBC-07F,JPY,Refunded,2023-09-09,Germany
TXN-4B440CED-8DF,CHF,Refunded,2024-08-20,Germany
TXN-23416C5F-AE1,LKR,Failed,2024-05-01,Canada
TXN-44C2376F-4FD,JPY,Refunded,2024-04-10,India
TXN-1EBF423E-04C,CNY,Failed,2023-01-07,United Kingdom
TXN-3AB35B1F-9E7,CHF,Refunded,2023-08-14,France
TXN-CE566F29-B49,USD,Cancelled,2024-08-20,United States
TXN-3F52B0C8-CEA,EUR,Pending,2023-06-21,United States
TXN-21DC0D84-461,AED,Processing,2024-10-19,South Africa
TXN-6AF0F709-532,CAD,Refunded,2023-10-06,United Kingdom
TXN-E8CD76BD-EB6,EUR,Cancelled,2023-02-26,United States
TXN-B48C4757-2D3,CNY,Cancelled,2024-05-08,Sri Lanka
TXN-60233DE0-A33,LKR,Completed,2023-07-26,South Africa
TXN-43AE24BB-732,SGD,Completed,2023-04-06,United Kingdom
TXN-9E97714C-912,LKR,Cancelled,2023-12-11,Brazil
TXN-4E1C4748-410,AUD,Completed,2024-11-14,Switzerland
TXN-E7C01C40-435,AUD,Pending,2024-03-04,Sweden
TXN-C1866AF7-84A,INR,Pending,2023-04-19,France
TXN-6ED34CF8-BBE,EUR,Refunded,2023-04-22,Sweden
TXN-FD3C1512-44B,USD,Completed,2023-10-25,Spain
TXN-68BAD959-D2A,AUD,Refunded,2024-01-17,Japan
TXN-6CC651BD-DA4,USD,Completed,2023-03-25,Sri Lanka
TXN-AE04D506-87A,AED,Cancelled,2024-08-30,India
TXN-09F5A8BD-BDF,INR,Processing,2023-08-05,Singapore
TXN-6ED89D28-F24,CNY,Cancelled,2023-07-19,Norway
TXN-B70A93A0-896,EUR,Completed,2024-12-14,Switzerland
TXN-EE2344F2-C5D,USD,Refunded,2024-08-23,South Africa
TXN-028E8903-421,EUR,Pending,2023-10-07,Netherlands
TXN-6F5DC86A-69A,USD,Failed,2023-12-23,Sri Lanka
TXN-F41599BF-04B,USD,Completed,2023-02-14,United Kingdom
TXN-50392ADE-5E5,AED,Refunded,2023-12-19,Singapore
TXN-232DBC0F-55E,CAD,Failed,2024-11-24,Singapore
TXN-D2848318-7AF,CHF,Processing,2023-12-01,Japan
TXN-B5CAAE51-C7B,AED,Failed,2024-02-23,Canada
TXN-E4B7E67C-B9C,USD,Completed,2024-09-30,United Kingdom
TXN-05C3CA9E-0B5,CHF,Cancelled,2024-04-15,Italy
TXN-AA4E2BCE-B5A,LKR,Refunded,2024-11-19,India
TXN-227020C2-F87,GBP,Completed,2023-11-15,Italy
TXN-17253855-205,INR,Failed,2023-06-07,United Kingdom
TXN-46D4DB30-96B,GBP,Processing,2023-12-24,South Africa
TXN-6D44D372-46E,CAD,Pending,2024-02-12,Norway
TXN-9CB71019-F80,EUR,Refunded,2023-12-04,South Africa
TXN-4909B3EA-4EF,AUD,Refunded,2024-06-28,Sri Lanka
TXN-D466737A-D73,CAD,Failed,2024-10-30,India
TXN-FFB3C510-ECC,LKR,Refunded,2024-09-15,Singapore
TXN-773D51C6-C92,AED,Pending,2024-12-17,India
TXN-A58783CE-AA5,CHF,Cancelled,2023-07-01,Netherlands
TXN-BC64CE39-EF6,CHF,Completed,2023-12-05,Canada
TXN-CCDB260A-4E6,CNY,Pending,2023-05-10,Sweden
TXN-21CE2E72-6AE,CAD,Failed,2023-03-18,United States
TXN-FDDBA16B-B1D,USD,Cancelled,2023-11-14,Brazil
TXN-F3B114D7-7E0,AED,Completed,2023-11-08,China
TXN-5CA51A9B-6AD,EUR,Completed,2023-06-09,United States
TXN-846E9F71-D0A,CNY,Pending,2023-11-08,Brazil
TXN-E8983D4A-7D3,SGD,Pending,2023-07-08,Switzerland
TXN-34BC5DB6-5BC,INR,Processing,2024-10-19,UAE
TXN-58794946-884,SGD,Refunded,2023-04-01,Sri Lanka
TXN-83078A22-99C,LKR,Processing,2024-08-17,Netherlands
TXN-318A7A94-55E,INR,Refunded,2023-07-26,France
TXN-3CE4D7BA-964,JPY,Failed,2024-10-16,Spain
TXN-15A41B9E-AA8,AUD,Failed,2023-12-19,India
TXN-6DA7BC43-11E,SGD,Failed,2023-02-24,Japan
TXN-842195FF-9BC,AUD,Completed,2024-05-08,Brazil
TXN-802737C4-F1D,INR,Processing,2024-04-30,Australia
TXN-5201A5B7-930,CAD,Failed,2023-08-25,Australia
TXN-ED82F3CD-F41,CAD,Cancelled,2024-12-19,Japan
TXN-EC1A8E42-F31,CHF,Cancelled,2024-04-10,China
TXN-D9447B1E-F16,INR,Failed,2023-12-10,United States
TXN-CAA8250A-EC9,GBP,Cancelled,2024-08-16,Netherlands
TXN-92554C25-B9A,INR,Pending,2023-03-05,Japan
TXN-ACDCACBD-2B7,SGD,Cancelled,2023-04-08,Singapore
TXN-14EBD0FE-5AD,INR,Refunded,2024-08-10,United States
TXN-1F2187FA-326,JPY,Completed,2024-02-09,Japan
TXN-04CC43A2-72A,EUR,Cancelled,2024-04-05,Spain
TXN-998AFABE-663,CHF,Completed,2023-05-08,Sweden
TXN-1F0B3D97-42B,EUR,Processing,2024-08-05,United States
TXN-AB2D1C6A-0BC,SGD,Failed,2024-12-12,South Africa
TXN-0E269EE6-D9D,CAD,Pending,2024-01-22,China
TXN-4DFD972E-6ED,USD,Processing,2023-01-11,France
TXN-03E34D82-695,CAD,Failed,2024-06-01,Sweden
TXN-EE2B98ED-0A7,JPY,Pending,2024-11-14,Australia
TXN-BB8236BC-807,GBP,Failed,2024-07-19,Italy
TXN-640B8DB6-B5D,CHF,Completed,2023-04-10,Brazil
TXN-29E4DF46-400,AED,Completed,2023-10-10,UAE
TXN-68788D9A-3E0,CHF,Cancelled,2024-06-15,Australia
TXN-214A0222-151,AUD,Processing,2023-01-25,Sweden
TXN-F1967171-C5D,EUR,Cancelled,2024-01-06,India
TXN-8C9E5171-81C,LKR,Pending,2023-04-29,United Kingdom
TXN-E80928A6-667,CNY,Cancelled,2023-03-11,United Kingdom
TXN-EE326448-594,LKR,Pending,2024-10-19,Singapore
TXN-195FA4A0-1B5,JPY,Processing,2023-05-18,South Africa
TXN-AD414B55-43F,CNY,Refunded,2024-07-01,Norway
TXN-BA8746BB-328,CHF,Failed,2023-02-21,Japan
TXN-EB885D2E-3EA,JPY,Refunded,2024-05-24,Spain
TXN-1C3DC70B-5BE,EUR,Pending,2024-05-03,Germany
TXN-67348FBB-3CE,INR,Refunded,2023-10-10,Singapore
TXN-603B0233-89D,CAD,Pending,2024-02-16,Switzerland
TXN-28705770-C3A,AED,Cancelled,2023-03-19,Germany
TXN-03CBEEDD-3B8,CHF,Pending,2024-03-26,Brazil
TXN-886A9718-ACC,AUD,Failed,2023-11-11,France
TXN-FF5CAB7E-60D,CHF,Completed,2024-05-18,France
TXN-A07ABCCE-2A1,EUR,Refunded,2023-05-04,Australia
TXN-4B0C5820-40B,CNY,Failed,2023-12-14,India
TXN-CF40BF74-8D0,AUD,Cancelled,2023-03-17,Canada
TXN-F05C7A0C-7CB,CNY,Pending,2023-03-09,Netherlands
TXN-D55E3A81-90A,CHF,Refunded,2024-05-16,France
TXN-223DC952-002,CHF,Pending,2024-03-06,Spain
TXN-7F456637-1B6,INR,Pending,2023-04-23,Sweden
TXN-F8D0F737-537,SGD,Processing,2024-08-20,Switzerland
TXN-E114588D-D38,GBP,Cancelled,2023-07-20,Australia
TXN-F6AEED75-DDD,CHF,Refunded,2023-02-01,India
TXN-574CA656-4BE,CNY,Refunded,2024-05-13,United Kingdom
TXN-3B351781-5B3,CAD,Refunded,2023-07-20,Sri Lanka
TXN-BCE62DB4-828,EUR,Completed,2023-02-08,South Africa
TXN-BEDB5B28-248,LKR,Cancelled,2023-04-05,Sri Lanka
TXN-9BDE3523-FF2,CHF,Refunded,2024-10-19,France
TXN-D60636D1-60D,SGD,Completed,2024-09-25,Japan
TXN-531A12C9-D44,INR,Refunded,2023-09-17,United States
TXN-7F699604-57F,SGD,Processing,2023-08-18,Netherlands
TXN-BA98D11B-99E,CNY,Pending,2024-03-29,China
TXN-6C50842B-0D5,AED,Cancelled,2024-01-11,Sweden
TXN-1F2D8EF1-9FE,AED,Failed,2024-10-19,Brazil
TXN-5E01CD0F-A1A,USD,Processing,2023-08-24,Sri Lanka
TXN-58508869-4D0,EUR,Processing,2024-08-25,Singapore
TXN-17B0216F-355,JPY,Completed,2024-02-17,Spain
TXN-B8496387-56C,AUD,Cancelled,2024-03-05,Canada
TXN-ECC1BC8B-46B,EUR,Completed,2024-04-08,Canada
TXN-6569F998-D9A,SGD,Pending,2023-11-22,South Africa
TXN-80AB934A-551,GBP,Processing,2023-11-26,Japan
TXN-782A9846-8E2,INR,Completed,2024-09-24,Singapore
TXN-815B0124-505,USD,Pending,2023-03-14,Switzerland
TXN-BC12818E-F56,LKR,Cancelled,2023-07-10,Sri Lanka
TXN-DEE3BF5F-0D0,EUR,Refunded,2024-01-01,Italy
TXN-2B4CC82A-B48,CHF,Failed,2024-12-15,Netherlands
TXN-C17A4789-867,AED,Failed,2023-05-30,Japan
TXN-BB57A6F2-91C,CHF,Processing,2024-05-15,China
TXN-397B24FF-BCF,SGD,Failed,2024-06-19,Sweden
TXN-23709A9E-19C,JPY,Failed,2024-04-03,Sri Lanka
TXN-D8F5100F-7AB,CAD,Pending,2024-03-23,South Africa
TXN-236D3D4E-880,CAD,Refunded,2024-06-26,Australia
TXN-E70DADA8-DC0,EUR,Refunded,2024-02-27,Switzerland
TXN-E0B1C99F-B8B,LKR,Failed,2023-12-05,Sweden
TXN-612712FC-097,EUR,Processing,2024-04-01,South Africa
TXN-1F6DCA3C-BFA,USD,Failed,2023-12-21,Canada
TXN-C31CCD99-56A,CHF,Refunded,2023-02-25,China
TXN-6255DAD1-ED3,INR,Pending,2024-02-03,United Kingdom
TXN-6518A2CB-00D,GBP,Refunded,2024-10-18,Norway
TXN-64E70F67-2D4,JPY,Processing,2023-06-14,France
TXN-26DC7A50-CEC,CNY,Cancelled,2024-12-23,Australia
TXN-FD7F9E16-9F5,JPY,Cancelled,2024-02-26,China
